property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,Area Type,Area Size
House,18000000,Johar Town,Lahore,Punjab,31.462347,74.293642,4,For Sale,4,Marla,7.5
House,9500000,Johar Town,Lahore,Punjab,31.472806362108003,74.286321401596,3,For Sale,3,Marla,4.0
House,7500000,Johar Town,Lahore,Punjab,31.474389,74.269123,3,For Sale,3,Marla,12.0
House,11500000,Bahria Town,Lahore,Punjab,31.375514000000003,74.172735,3,For Sale,3,Marla,5.0
House,25500000,Bahria Town,Lahore,Punjab,31.368955,74.179244,7,For Sale,6,Marla,10.0
House,12500000,Johar Town,Lahore,Punjab,31.462347,74.293642,3,For Sale,3,Marla,5.0
Flat,5000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,1,For Sale,1,Marla,2.8
House,14000000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,5,For Sale,4,Marla,10.0
Flat,2600000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,2,For Sale,2,Marla,3.0
House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555066,73.124753,4,For Sale,4,Marla,16.0
House,9900000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,0,For Sale,0,Marla,3.6
House,40000000,North Nazimabad,Karachi,Sindh,24.955324,67.051063,0,For Sale,0,Marla,16.0
House,38500000,North Nazimabad,Karachi,Sindh,24.926209937703,67.027395442128,3,For Sale,3,Marla,16.0
House,35000000,North Nazimabad,Karachi,Sindh,24.936063,67.036128,0,For Sale,0,Marla,8.0
Flat,6000000,North Nazimabad,Karachi,Sindh,24.961242,67.056011,2,For Sale,2,Marla,4.0
Flat,10000000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,3,For Sale,3,Marla,6.0
Flat,6000000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,0,For Sale,3,Marla,5.8
House,23000000,Gulistan-e-Jauhar,Karachi,Sindh,24.913042,67.13823000000001,3,For Sale,3,Marla,8.0
Flat,9300000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,4,For Sale,4,Marla,8.9
Flat,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.93591,67.152597,3,For Sale,3,Marla,6.0
House,180000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Rent,0,Kanal,1.0
Flat,66000,E-11,Islamabad,Islamabad Capital,33.694959000000004,72.97041899999999,3,For Rent,3,Marla,8.0
House,21000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,23000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,40000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,7,For Sale,6,Kanal,1.0
House,43000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,7,For Sale,6,Kanal,1.0
House,23500000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,85000000,E-11,Islamabad,Islamabad Capital,33.698135,72.97822,9,For Sale,7,Kanal,1.0
House,170000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,6,For Sale,6,Kanal,2.1
House,52000000,E-11,Islamabad,Islamabad Capital,33.699958,72.970119,6,For Sale,6,Marla,16.0
House,5500000,Adiala Road,Rawalpindi,Punjab,33.590392636962,73.079928159714,0,For Sale,0,Marla,5.0
House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,4,For Sale,4,Marla,7.0
House,12600000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,5,For Sale,6,Marla,7.0
House,44000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,6,Kanal,1.0
House,13000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,5,For Sale,5,Marla,7.0
House,12000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.535041459188,73.131017535925,4,For Sale,4,Marla,7.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.10216899999999,4,For Sale,5,Marla,7.0
House,3800000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,5.0
House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.548226,73.114014,5,For Sale,5,Kanal,1.0
House,6000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,3,Marla,5.0
House,43000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Kanal,1.0
House,43500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,Kanal,1.0
House,42500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,7,For Sale,6,Kanal,1.0
House,80000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.506584000000004,73.08697,5,For Rent,4,Marla,10.0
Flat,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,1,For Rent,1,Marla,3.8
House,70000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,6,For Rent,6,Marla,10.0
House,32000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.499892,73.05830999999999,0,For Rent,3,Marla,5.0
Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,0,For Rent,0,Marla,2.9
House,8500000,Johar Town,Lahore,Punjab,31.455867,74.274273,3,For Sale,3,Marla,3.0
House,22000000,Bahria Town,Lahore,Punjab,31.371391,74.170096,6,For Sale,5,Marla,10.0
House,20500000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,Marla,10.0
House,42500000,Bahria Town,Lahore,Punjab,31.379287,74.181304,0,For Sale,5,Kanal,1.0
House,20000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,5,For Sale,5,Marla,10.0
House,3500000,Satiana Road,Faisalabad,Punjab,31.37861,73.129245,3,For Sale,2,Marla,4.0
Flat,20000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,0,For Rent,2,Marla,4.2
House,12000,Gulistan-e-Jauhar,Karachi,Sindh,24.936493,67.159706,2,For Rent,2,Marla,6.0
House,17000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,2,For Rent,1,Marla,4.8
House,15000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,1,For Rent,2,Marla,3.2
Flat,3300000,North Nazimabad,Karachi,Sindh,24.961243,67.05601,0,For Sale,2,Marla,3.0
Flat,4500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,2,For Sale,2,Marla,3.0
House,13000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Sale,0,Marla,4.8
House,110000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,8,For Sale,8,Kanal,1.5
House,45000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,7,For Sale,6,Marla,16.0
Flat,3500000,Gulistan-e-Jauhar,Karachi,Sindh,24.906005973096,67.116815596819,2,For Sale,2,Marla,3.8
House,32500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,6,For Sale,6,Marla,9.6
Flat,14300000,Gulistan-e-Jauhar,Karachi,Sindh,24.922188869111,67.14599132537799,6,For Sale,4,Marla,12.0
Flat,12500000,North Nazimabad,Karachi,Sindh,24.933961,67.046642,0,For Sale,4,Marla,8.9
Flat,4000000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,2,For Sale,2,Marla,3.2
Flat,3500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,2,Marla,2.9
House,36000000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,7,For Sale,5,Marla,10.1
Flat,4900000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Sale,2,Marla,3.3
Flat,2800000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,1,For Sale,1,Marla,1.7
House,64000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,10,For Sale,7,Marla,18.0
Flat,8000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,For Sale,3,Marla,8.4
House,42000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,7,For Sale,6,Kanal,1.0
House,38000000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Kanal,1.0
House,12500000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,5,For Sale,4,Marla,7.0
House,17000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,7,For Sale,7,Marla,8.0
House,50000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,9,For Sale,6,Kanal,1.2
House,15000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.497024792241994,73.10931980609901,0,For Sale,0,Marla,8.0
House,16500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,5,For Sale,5,Marla,10.0
House,12500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.10216899999999,4,For Sale,3,Marla,5.0
House,45000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,7,For Sale,6,Kanal,1.0
House,13000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498711,73.10435799999999,5,For Sale,5,Marla,8.0
House,5000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,3,Marla,6.0
House,55000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,6,For Rent,6,Marla,10.0
House,150000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,6,For Rent,6,Kanal,1.0
House,9000000,Johar Town,Lahore,Punjab,31.471827,74.292462,3,For Sale,3,Marla,5.0
House,18000000,Bahria Town,Lahore,Punjab,31.376393,74.167886,5,For Sale,5,Marla,10.0
House,11000000,Johar Town,Lahore,Punjab,31.473072,74.28611,4,For Sale,4,Marla,5.0
House,12500000,Bahria Town,Lahore,Punjab,31.362139000000003,74.19359200000001,5,For Sale,4,Marla,5.0
House,9500000,Johar Town,Lahore,Punjab,31.465275,74.29189699999999,4,For Sale,2,Marla,5.0
House,21500000,Bahria Town,Lahore,Punjab,31.385516,74.188857,5,For Sale,5,Marla,10.0
House,100000,Gulistan-e-Jauhar,Karachi,Sindh,24.927151,67.119327,6,For Rent,10,Marla,6.4
Flat,45000,Gulistan-e-Jauhar,Karachi,Sindh,24.923649543144,67.137186974287,5,For Rent,4,Marla,11.2
Flat,20000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Rent,0,Marla,7.0
Flat,21500000,Gulistan-e-Jauhar,Karachi,Sindh,24.93145267908,67.129741108365,4,For Sale,4,Marla,12.4
House,31000000,North Nazimabad,Karachi,Sindh,24.948943,67.045097,3,For Sale,3,Marla,10.8
House,47000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,0,For Sale,0,Marla,16.0
Flat,3000000,Gulistan-e-Jauhar,Karachi,Sindh,24.9249,67.173536,2,For Sale,3,Marla,5.6
Flat,6200000,Gulistan-e-Jauhar,Karachi,Sindh,24.907871,67.115263,0,For Sale,5,Marla,4.8
House,47500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,3,For Sale,3,Marla,12.6
Flat,2800000,Gulistan-e-Jauhar,Karachi,Sindh,24.93019,67.13919,0,For Sale,2,Marla,4.2
Flat,3800000,North Nazimabad,Karachi,Sindh,24.94474,67.0575,0,For Sale,2,Marla,3.4
Flat,4500000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,0,For Sale,4,Marla,3.6
House,65000000,North Nazimabad,Karachi,Sindh,24.925361,67.039089,0,For Sale,0,Kanal,1.0
Flat,6000000,North Nazimabad,Karachi,Sindh,24.949176,67.051578,0,For Sale,0,Marla,4.0
Flat,2500000,North Nazimabad,Karachi,Sindh,24.954123938691,67.046125978231,1,For Sale,1,Marla,1.8
Flat,2500000,North Nazimabad,Karachi,Sindh,24.954149472733,67.046172916889,1,For Sale,1,Marla,1.8
Flat,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,0,For Sale,0,Marla,4.4
House,22500000,Bahria Town,Islamabad,Islamabad Capital,33.550837268049,73.10628890991201,6,For Sale,5,Marla,10.0
House,14000000,Bahria Town,Islamabad,Islamabad Capital,33.698471999999995,73.223812,3,For Sale,3,Marla,5.0
House,21500000,E-11,Islamabad,Islamabad Capital,33.695287505909995,72.986759617761,7,For Sale,6,Marla,6.0
Flat,11500000,E-11,Islamabad,Islamabad Capital,33.688638762354,72.975262641994,4,For Sale,2,Marla,6.6
House,200000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,6,For Rent,6,Kanal,1.0
Flat,45000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Rent,2,Marla,4.0
House,240000,E-11,Islamabad,Islamabad Capital,33.693593,72.972862,0,For Rent,0,Kanal,1.0
House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,5,For Sale,5,Marla,11.0
House,2500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,2.5
House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.509017,73.08121899999999,5,For Sale,0,Marla,10.0
Flat,2000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,1,For Sale,1,Marla,2.0
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,0,For Sale,0,Marla,3.3
Flat,3300000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.4966,73.109311,1,For Sale,2,Marla,3.5
House,19000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.501131,73.111915,0,For Sale,0,Marla,8.0
House,27500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,6,For Sale,5,Marla,10.0
House,2600000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,1,For Sale,2,Marla,2.0
Flat,6000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,2,For Sale,0,Marla,3.3
House,12000000,Adiala Road,Rawalpindi,Punjab,33.58982064973,73.084277026355,5,For Sale,5,Marla,10.0
House,20000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,0,For Sale,0,Marla,13.0
House,24000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Sale,5,Marla,13.5
House,24000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Sale,5,Marla,13.5
House,25000,Satiana Road,Faisalabad,Punjab,31.37861,73.129245,4,For Rent,3,Marla,3.0
House,70000,Satiana Road,Faisalabad,Punjab,31.39211,73.10266999999999,6,For Rent,5,Kanal,1.0
House,100000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Rent,6,Kanal,1.0
House,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,3,For Rent,3,Marla,11.0
House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,4,For Rent,4,Marla,10.0
Flat,17000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.516674,73.106543,0,For Rent,2,Marla,5.0
Flat,55000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,2,Marla,4.0
House,125000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Rent,6,Kanal,1.0
House,18500000,Bahria Town,Lahore,Punjab,31.385516,74.188857,6,For Sale,4,Marla,10.0
House,25000000,Johar Town,Lahore,Punjab,31.462347,74.293642,5,For Sale,5,Marla,12.0
House,20000000,Bahria Town,Lahore,Punjab,31.379288,74.18130500000001,4,For Sale,4,Marla,10.0
House,16000000,Johar Town,Lahore,Punjab,31.455867,74.274273,6,For Sale,5,Marla,7.0
House,55000000,Johar Town,Lahore,Punjab,31.462347,74.293642,0,For Sale,0,Kanal,1.0
Flat,28000,North Nazimabad,Karachi,Sindh,24.949176,67.051578,3,For Rent,3,Marla,6.2
Flat,35000,Gulistan-e-Jauhar,Karachi,Sindh,24.915748,67.119548,0,For Rent,3,Marla,7.2
House,34000,North Nazimabad,Karachi,Sindh,24.955324,67.051063,2,For Rent,2,Marla,8.0
Flat,5500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,2,For Sale,2,Marla,15.0
Flat,11000000,Gulistan-e-Jauhar,Karachi,Sindh,24.939171,67.15611,0,For Sale,0,Marla,6.7
House,50000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,7,For Sale,6,Marla,16.0
Flat,7700000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Sale,3,Marla,6.7
House,12000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,3,For Sale,3,Marla,6.4
House,26000000,Gulistan-e-Jauhar,Karachi,Sindh,24.962875,67.167108,10,For Sale,11,Marla,9.6
Flat,1875000,North Nazimabad,Karachi,Sindh,24.964895,67.066877,1,For Sale,2,Marla,2.6
Flat,9000000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,2,For Sale,2,Marla,4.7
House,31500000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,7,For Sale,6,Marla,10.0
House,41500000,Bahria Town,Islamabad,Islamabad Capital,33.692640000000004,73.21880999999999,7,For Sale,7,Marla,16.0
Flat,6365000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,1,For Sale,1,Marla,4.2
Flat,30000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Rent,2,Marla,3.3
Flat,30000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Rent,0,Marla,3.8
Flat,25000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Rent,2,Marla,3.1
House,35000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,For Rent,2,Marla,8.0
House,25000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,0,For Rent,0,Marla,2.9
House,16000000,Satiana Road,Faisalabad,Punjab,31.372179,73.12559399999999,7,For Sale,4,Marla,8.0
House,10800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,0,For Sale,5,Marla,7.0
House,21500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,8,For Sale,5,Marla,10.0
House,80000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55104738991,73.115258216858,10,For Sale,11,Kanal,2.0
House,24000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,For Sale,5,Marla,13.5
House,13800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,7,For Sale,5,Marla,7.0
Flat,27000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,2,Marla,4.0
Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,2,Marla,4.4
House,24500000,Johar Town,Lahore,Punjab,31.47521291165,74.282619953156,6,For Sale,5,Marla,12.0
House,10000000,Bahria Town,Lahore,Punjab,31.37414,74.18016,4,For Sale,3,Marla,5.0
House,23500000,Johar Town,Lahore,Punjab,31.471266687156,74.280257355931,4,For Sale,4,Marla,12.0
Flat,2175000,Johar Town,Lahore,Punjab,31.476147,74.27157,0,For Sale,0,Marla,2.8
House,24500000,Bahria Town,Lahore,Punjab,31.37679594518,74.17241334915201,0,For Sale,6,Marla,10.0
House,11500000,Bahria Town,Lahore,Punjab,31.375514000000003,74.172735,4,For Sale,3,Marla,5.0
House,150000000,North Nazimabad,Karachi,Sindh,24.942561,67.042007,8,For Sale,6,Kanal,1.8
House,30000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.13519000000001,3,For Sale,6,Marla,16.0
House,42500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,5,For Sale,5,Marla,10.6
Flat,4500000,Gulistan-e-Jauhar,Karachi,Sindh,24.913179,67.12195899999999,3,For Sale,3,Marla,6.0
Flat,10000000,North Nazimabad,Karachi,Sindh,24.933961,67.046642,4,For Sale,4,Marla,4.4
Flat,12500,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Rent,0,Marla,4.0
Flat,3000000,North Nazimabad,Karachi,Sindh,24.964895,67.066877,0,For Sale,4,Marla,11.4
House,60000000,North Nazimabad,Karachi,Sindh,24.936063,67.036128,0,For Sale,0,Marla,8.6
Flat,12000000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,For Sale,3,Marla,10.2
House,13000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,3,For Sale,3,Marla,3.2
Flat,3200000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Sale,0,Marla,4.0
Flat,8500000,Gulistan-e-Jauhar,Karachi,Sindh,24.950066,67.14046,0,For Sale,3,Marla,8.0
House,18000000,Gulistan-e-Jauhar,Karachi,Sindh,24.922643937973,67.135903313811,5,For Sale,4,Marla,4.8
Flat,11000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Sale,0,Marla,6.9
Flat,4000000,Gulistan-e-Jauhar,Karachi,Sindh,24.911252115497,67.12235301733001,4,For Sale,6,Marla,4.8
Flat,5700000,Gulistan-e-Jauhar,Karachi,Sindh,24.911247,67.12724,0,For Sale,5,Marla,6.4
Flat,7000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,0,For Sale,5,Marla,5.6
House,62500000,Bahria Town,Islamabad,Islamabad Capital,33.493611470492,73.128966093282,7,For Sale,5,Kanal,1.8
House,13000000,Bahria Town,Islamabad,Islamabad Capital,33.680226,73.22201,3,For Sale,3,Marla,5.0
House,14000000,Bahria Town,Islamabad,Islamabad Capital,33.698471999999995,73.223812,3,For Sale,3,Marla,5.0
House,350000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,9,For Rent,9,Kanal,1.0
Flat,5200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Sale,2,Marla,4.4
Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,Marla,3.5
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,Marla,4.4
Flat,3600000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,2,For Sale,2,Marla,3.1
House,37500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,7,For Sale,7,Kanal,1.0
House,11200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,3,For Sale,3,Marla,8.0
Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550632,73.124725,0,For Sale,1,Marla,3.3
Flat,3550000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521187081814,73.09077501297,2,For Sale,2,Marla,2.7
House,45000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,6,For Sale,6,Kanal,1.2
House,15000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423000000001,6,For Sale,5,Marla,9.5
Flat,5100000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,Marla,4.9
Flat,6000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,Marla,4.7
House,27800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,7,For Sale,5,Marla,11.0
House,4000000,Adiala Road,Rawalpindi,Punjab,33.536015,73.05535,2,For Sale,2,Marla,5.0
House,6000000,Adiala Road,Rawalpindi,Punjab,33.510975,73.05319,5,For Sale,4,Marla,6.0
Flat,23000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,1,Marla,3.1
House,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,5,For Rent,5,Marla,10.0
Flat,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.554162274775,73.107254169881,0,For Rent,0,Marla,4.0
Flat,30000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,2,Marla,4.4
Flat,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.566646,73.116842,2,For Rent,1,Marla,3.6
Flat,3500000,Johar Town,Lahore,Punjab,31.477208,74.27839300000001,2,For Sale,2,Marla,3.3
House,34000000,Bahria Town,Lahore,Punjab,31.377831004746,74.19410705566399,6,For Sale,5,Marla,14.0
House,13000000,Bahria Town,Lahore,Punjab,31.374414,74.177749,4,For Sale,3,Marla,5.0
Flat,6200000,Gulistan-e-Jauhar,Karachi,Sindh,24.907746602917,67.13576942682299,2,For Sale,4,Marla,5.3
House,13000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,3,Marla,4.8
Flat,5500000,North Nazimabad,Karachi,Sindh,24.949176,67.051578,2,For Sale,2,Marla,3.6
House,30000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916409246483003,67.130649089813,3,For Sale,4,Marla,9.6
Flat,5000000,North Nazimabad,Karachi,Sindh,24.956686,67.057714,2,For Sale,2,Marla,4.2
House,25000000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,2,For Sale,2,Marla,5.6
Flat,6000000,Gulistan-e-Jauhar,Karachi,Sindh,24.907709503796,67.116343863308,0,For Sale,0,Marla,6.4
